,account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
300,344,1993-12-01,monthly,Brno - mesto,1,0,100980.0,1683.0,60.0,C,T,F,23100,15,128,64600,600
301,345,1993-11-20,monthly,Kolin,1,0,,,,,F,,24500,15,132,84065,200
302,346,1993-01-11,monthly,Litomerice,1,0,,,,,F,,40320,15,146,91954,800
303,347,1993-12-13,monthly,Znojmo,1,0,187224.0,7801.0,24.0,B,T,T,51900,0,150,142312,-2763
304,348,1995-11-15,monthly,Klatovy,1,1,,,,,F,,23200,15,76,79827,700
305,349,1997-06-08,monthly,Olomouc,2,0,42816.0,3568.0,12.0,C,T,F,8400,15,51,31617,1100
306,350,1996-10-13,monthly,Pardubice,1,0,,,,,F,,10550,15,51,30368,500
307,351,1997-02-17,monthly,Svitavy,1,1,,,,,F,,23400,15,77,62632,600
308,352,1994-07-04,monthly,Most,1,0,,,,,F,,11250,15,109,31554,200
309,353,1995-08-30,monthly,Karlovy Vary,1,0,,,,,F,,14550,15,77,73820,1000
310,354,1993-10-28,monthly,Kromeriz,1,0,,,,,F,,22100,15,137,89881,700
311,356,1996-03-12,monthly,Karvina,1,1,,,,,F,,19500,15,68,79901,1000
312,357,1996-03-10,monthly,Strakonice,1,0,,,,,F,,2100,15,63,25731,1000
313,358,1993-12-09,monthly,Pribram,1,0,,,,,F,,10700,15,131,30149,600
314,359,1994-12-11,monthly,Praha - zapad,1,0,,,,,F,,11000,15,93,28564,400
315,360,1996-05-14,monthly,Ceska Lipa,1,1,,,,,F,,33120,15,63,82923,1100
316,361,1993-02-27,monthly,Trutnov,1,1,,,,,F,,39700,15,142,84469,600
317,362,1993-04-04,monthly,Cesky Krumlov,1,0,,,,,F,,16160,15,170,61574,900
318,363,1994-05-06,monthly,Hl.m. Praha,1,1,,,,,F,,58700,15,141,162310,1000
319,364,1997-01-20,monthly,Hl.m. Praha,2,0,,,,,F,,3570,15,43,27809,1100
320,365,1993-12-12,monthly,Ostrava - mesto,1,0,,,,,F,,18700,5,128,60311,200
321,366,1996-10-23,monthly,Hl.m. Praha,2,0,,,,,F,,28960,15,54,82335,200
322,367,1997-05-09,monthly,Cheb,1,1,,,,,F,,13120,15,42,65825,400
323,368,1993-07-06,monthly,Vsetin,1,0,,,,,F,,15900,15,145,40685,1100
324,370,1994-02-18,monthly,Klatovy,1,0,,,,,F,,6210,15,113,26589,700
325,371,1996-08-02,monthly,Pribram,1,1,,,,,F,,19000,15,77,72113,800
326,372,1995-09-10,monthly,Brno - venkov,1,0,,,,,F,,34720,15,83,71875,400
327,373,1996-06-20,monthly,Bruntal,1,1,,,,,F,,37760,15,75,70261,800
328,374,1993-01-09,monthly,Louny,1,0,,,,,F,,63900,15,150,92472,400
329,375,1996-06-07,monthly,Frydek - Mistek,1,0,,,,,F,,9300,15,63,32838,1100
330,376,1995-03-05,monthly,Klatovy,1,0,,,,,F,,29200,15,93,78468,700
331,377,1994-08-19,monthly,Karvina,1,1,,,,,F,,75600,4,154,137194,-1109
332,378,1996-07-22,monthly,Frydek - Mistek,1,0,230400.0,3840.0,60.0,C,T,F,63900,2,103,145352,15100
333,379,1996-05-18,monthly,Ceska Lipa,1,0,,,,,F,,5900,15,74,25787,1100
334,381,1993-07-04,monthly,Frydek - Mistek,1,0,,,,,F,,18560,15,141,51828,1000
335,382,1996-08-16,monthly,Ceske Budejovice,1,0,,,,,F,,7680,14,53,29654,700
336,383,1997-05-15,monthly,Louny,1,0,,,,,F,,2800,15,36,18876,600
337,385,1993-04-07,monthly,Kolin,1,0,,,,,F,,5850,15,139,31948,1000
338,386,1997-08-11,monthly,Hl.m. Praha,2,1,,,,,F,,16200,15,36,82241,17757
339,387,1997-09-19,monthly,Olomouc,1,1,,,,,F,,45800,15,29,120922,200
340,388,1995-02-11,monthly,Kromeriz,1,1,,,,,F,,20300,15,117,106060,400
341,389,1993-08-28,monthly,Sokolov,1,0,,,,,F,,6000,15,149,37757,300
342,390,1996-02-16,monthly,Chrudim,1,1,,,,,F,,80400,15,126,179943,400
343,391,1993-12-11,monthly,Liberec,1,0,,,,,F,,27800,15,217,85897,1100
344,392,1996-07-14,monthly,Hl.m. Praha,1,1,,,,,F,,42080,15,69,64633,300
345,393,1995-02-04,monthly,Nachod,1,1,,,,,F,,31700,15,96,83714,500
346,395,1993-03-12,monthly,Hl.m. Praha,2,0,,,,,F,,28160,15,140,78517,400
347,396,1993-03-08,monthly,Tabor,1,0,,,,,F,,24800,15,140,82778,1000
348,397,1993-10-26,monthly,Praha - zapad,2,0,,,,,F,,57500,15,129,129548,400
349,398,1997-10-24,monthly,Jesenik,2,0,,,,,F,,9100,15,26,27530,300
350,399,1996-08-27,monthly,Hl.m. Praha,1,1,,,,,F,,64600,15,67,154254,800
351,400,1993-07-17,monthly,Plzen - sever,1,0,,,,,F,,20300,15,135,78899,600
352,401,1993-01-18,monthly,Ceska Lipa,1,0,,,,,F,,60900,15,145,83581,300
353,402,1997-09-14,monthly,Frydek - Mistek,1,0,,,,,F,,23000,15,32,67638,800
354,403,1993-07-29,monthly,Hl.m. Praha,2,1,,,,,F,,13050,15,128,79050,600
355,404,1995-04-28,monthly,Usti nad Labem,1,1,,,,,F,,48400,15,94,124186,300
356,405,1997-03-13,monthly,Brno - venkov,1,1,,,,,F,,39800,0,52,117964,-1893
357,406,1996-09-03,monthly,Vyskov,1,0,,,,,F,,6000,15,57,23617,700
358,408,1993-07-21,monthly,Usti nad Labem,1,1,,,,,F,,20000,15,137,101097,400
359,409,1996-06-11,monthly,Hl.m. Praha,1,0,,,,,F,,12800,15,67,48825,600
360,410,1996-10-15,monthly,Semily,1,0,,,,,F,,7150,15,49,30371,200
361,411,1993-02-05,monthly,Karvina,1,1,,,,,F,,32640,15,147,87683,400
362,412,1996-01-21,monthly,Ostrava - mesto,2,1,,,,,F,,38600,15,90,124911,700
363,413,1996-07-09,monthly,Pisek,1,0,,,,,F,,16800,15,57,30344,200
364,414,1996-01-29,monthly,Hl.m. Praha,1,0,,,,,F,,23840,15,73,65464,900
365,415,1993-03-03,monthly,Klatovy,1,0,,,,,F,,17600,15,150,55739,400
366,416,1996-08-11,monthly,Kutna Hora,1,0,,,,,F,,5600,15,53,29241,500
367,417,1996-01-27,monthly,Opava,1,1,,,,,F,,61000,15,86,142889,-1428
368,418,1995-08-27,monthly,Liberec,1,1,,,,,F,,30240,15,82,82569,700
369,419,1993-10-25,monthly,Rakovnik,1,0,,,,,F,,16100,15,143,36791,800
370,420,1995-08-26,monthly,Prerov,1,0,,,,,F,,13100,15,90,83571,500
371,421,1997-11-27,monthly,Prerov,1,0,,,,,F,,10500,15,28,35492,900
372,423,1993-03-28,monthly,Pribram,1,0,,,,,F,,5430,15,135,24758,500
373,424,1997-02-17,monthly,Pribram,1,1,,,,,F,,24900,15,46,85964,1000
374,425,1993-03-19,monthly,Nymburk,1,0,,,,,F,,8160,15,170,55872,400
375,426,1993-11-29,monthly,Hl.m. Praha,1,0,252060.0,4201.0,60.0,D,T,T,41700,4,150,110028,-821
376,427,1994-07-24,monthly,Mlada Boleslav,2,1,,,,,F,,32960,15,112,97758,700
377,428,1993-02-27,monthly,Hl.m. Praha,2,0,,,,,F,,13100,15,139,60774,200
378,429,1995-09-03,monthly,Vyskov,1,0,,,,,F,,21700,15,82,83196,700
379,430,1995-09-02,monthly,Brno - mesto,1,0,,,,,F,,3800,100,62,64437,900
380,431,1996-11-05,monthly,Pisek,1,1,,,,,F,,19100,15,54,66753,300
381,432,1993-06-16,monthly,Nachod,1,0,,,,,F,,25000,15,138,43330,500
382,433,1993-06-12,monthly,Strakonice,1,0,,,,,F,,22400,15,99,66578,500
383,434,1996-12-24,monthly,Hl.m. Praha,1,0,,,,,F,,12400,15,50,38917,400
384,435,1993-01-08,monthly,Louny,1,0,,,,,F,,12150,15,139,34393,400
385,436,1996-08-07,monthly,Sokolov,2,0,,,,,F,,10300,15,60,39908,500
386,437,1993-12-03,monthly,Hradec Kralove,2,0,,,,,F,,60800,15,134,146213,700
387,438,1997-06-23,monthly,Litomerice,1,1,,,,,F,,21200,800,19,63195,900
388,439,1996-04-15,monthly,Jesenik,1,0,,,,,F,,23800,15,82,69888,300
389,440,1996-12-22,monthly,Rokycany,1,0,84288.0,1756.0,48.0,C,T,F,18700,15,52,73640,500
390,442,1997-03-30,monthly,Brno - mesto,1,0,357840.0,7455.0,48.0,D,T,T,47600,1,35,94705,-543
391,443,1993-01-28,monthly,Zlin,1,0,,,,,F,,7230,15,139,28823,500
392,444,1996-05-09,monthly,Plzen - mesto,1,0,,,,,F,,17500,15,77,50141,1100
393,446,1993-06-15,monthly,Svitavy,1,1,,,,,F,,30560,15,133,90601,1100
394,447,1996-08-14,monthly,Kolin,1,0,,,,,F,,20800,15,57,84666,1100
395,449,1994-11-22,monthly,Prachatice,2,0,,,,,F,,12600,15,95,29835,900
396,450,1996-05-28,monthly,Kromeriz,1,0,,,,,F,,6200,15,59,25089,1100
397,451,1994-05-05,monthly,Praha - zapad,1,0,,,,,F,,4300,100,74,31069,700
398,452,1995-11-29,monthly,Vyskov,1,0,,,,,F,,63700,15,87,144004,800
399,453,1997-04-24,monthly,Prerov,1,0,,,,,F,,22900,15,42,95991,1100
400,454,1995-05-07,monthly,Melnik,1,0,,,,,F,,14080,15,109,48659,700
401,455,1995-04-23,monthly,Brno - mesto,1,0,,,,,F,,24320,15,96,45767,500
402,456,1993-01-21,monthly,Semily,1,1,,,,,F,,63900,15,143,139482,700
403,458,1995-06-16,monthly,Melnik,1,0,,,,,F,,16200,15,87,73613,1100
404,459,1993-01-21,monthly,Pardubice,1,0,,,,,F,,3500,200,22,26500,1000
405,460,1994-04-18,monthly,Hl.m. Praha,2,0,,,,,F,,7450,15,110,48777,1100
406,461,1993-02-18,monthly,Sokolov,2,0,,,,,F,,9500,15,138,76944,600
407,462,1993-11-10,monthly,Rokycany,1,0,,,,,F,,33920,15,126,76411,400
408,463,1995-05-08,monthly,Trutnov,1,0,,,,,F,,48300,15,90,118528,700
409,464,1997-05-28,monthly,Hradec Kralove,1,0,,,,,F,,4800,15,35,28720,600
410,465,1993-02-04,monthly,Ceska Lipa,1,0,,,,,F,,11700,15,168,52628,700
411,466,1996-02-18,monthly,Novy Jicin,1,0,,,,,F,,5600,100,25,62100,500
412,467,1993-09-24,monthly,Ostrava - mesto,1,0,,,,,F,,14200,15,144,45587,500
413,468,1996-03-19,monthly,Semily,1,1,,,,,F,,23200,15,68,95806,400
414,469,1997-07-14,monthly,Olomouc,2,0,,,,,F,,5300,15,39,33872,600
415,470,1994-03-23,monthly,Zlin,1,0,,,,,F,,7800,15,134,47968,600
416,471,1995-06-07,monthly,Pardubice,2,1,,,,,F,,12100,15,99,58992,1100
417,472,1996-10-11,monthly,Mlada Boleslav,1,0,196800.0,8200.0,24.0,D,T,T,78300,5,54,130885,-2756
418,473,1996-10-20,monthly,Opava,1,0,,,,,F,,12300,15,54,47723,1100
419,474,1995-12-06,monthly,Trebic,1,0,,,,,F,,8880,15,91,35171,900
420,475,1997-05-11,monthly,Beroun,2,0,,,,,F,,5900,15,35,23385,200
421,476,1997-04-11,monthly,Jesenik,1,0,,,,,F,,4400,100,10,24000,1000
422,477,1993-01-25,monthly,Hl.m. Praha,1,0,,,,,F,,22300,15,144,64306,1000
423,478,1994-07-16,monthly,Jihlava,2,1,,,,,F,,36320,15,108,93238,400
424,479,1995-11-05,monthly,Hl.m. Praha,1,0,,,,,F,,6750,15,71,19226,1100
425,480,1997-01-21,monthly,Cheb,1,0,,,,,F,,38560,15,47,80464,500
426,481,1996-04-23,monthly,Olomouc,1,0,,,,,F,,5800,15,62,60763,700
427,483,1997-07-15,monthly,Karvina,1,0,,,,,F,,5500,15,31,20745,1000
428,484,1995-01-20,monthly,Hl.m. Praha,1,0,,,,,F,,13400,15,99,43780,600
429,486,1995-11-21,monthly,Decin,1,1,,,,,F,,28700,15,99,105292,900
430,487,1995-11-14,monthly,Teplice,2,0,,,,,F,,74100,15,84,129719,785
431,488,1996-06-20,monthly,Klatovy,1,0,,,,,F,,2700,200,23,50700,1000
432,489,1993-05-17,monthly,Jindrichuv Hradec,1,1,,,,,F,,25100,15,137,56943,900
433,490,1995-05-23,monthly,Jicin,1,0,,,,,F,,4700,15,83,20057,500
434,491,1996-05-12,monthly,Chrudim,1,1,,,,,F,,18100,15,63,70094,600
435,492,1993-10-10,monthly,Kolin,1,0,,,,,F,,10600,15,135,41383,-45
436,493,1994-04-05,monthly,Plzen - mesto,1,1,,,,,F,,25120,15,116,77240,800
437,494,1993-03-11,monthly,Prostejov,1,1,,,,,F,,54700,15,162,129674,400
438,496,1993-02-26,monthly,Jesenik,1,0,,,,,F,,15840,15,173,43822,800
439,497,1993-04-15,monthly,Brno - venkov,1,1,,,,,F,,46240,15,138,86567,1000
440,498,1993-11-21,monthly,Hl.m. Praha,2,0,,,,,F,,54400,15,130,122852,1000
441,500,1996-04-27,monthly,Breclav,2,0,,,,,F,,62500,15,75,177018,400
442,501,1995-10-21,monthly,Rakovnik,1,0,262980.0,4383.0,60.0,C,T,F,57800,15,95,151036,900
443,502,1997-10-13,monthly,Hl.m. Praha,1,0,,,,,F,,5000,15,36,34976,600
444,503,1996-08-08,monthly,Hl.m. Praha,1,1,,,,,F,,12500,15,60,62705,700
445,504,1993-04-21,monthly,Opava,1,0,,,,,F,,6300,15,133,36945,1100
446,505,1996-12-16,monthly,Zlin,1,0,,,,,F,,2300,15,45,20105,300
447,506,1996-07-08,monthly,Bruntal,1,1,,,,,F,,29900,15,63,78626,400
448,507,1996-06-17,monthly,Usti nad Orlici,1,0,,,,,F,,11300,15,63,34828,-17036
449,508,1996-11-19,monthly,Ostrava - mesto,1,0,,,,,F,,7650,15,64,38801,600
450,509,1997-08-14,monthly,Liberec,2,0,,,,,F,,18900,15,34,58161,500
451,511,1996-11-10,monthly,Ceske Budejovice,1,0,,,,,F,,58400,15,49,119767,400
452,512,1997-01-14,monthly,Frydek - Mistek,1,1,,,,,F,,26800,15,48,76764,800
453,513,1996-11-21,monthly,Jihlava,1,0,,,,,F,,23900,15,66,84949,400
454,514,1996-03-30,monthly,Karvina,1,0,,,,,F,,13600,15,68,48213,900
455,515,1995-02-09,monthly,Hodonin,1,0,,,,,F,,6000,15,95,20894,200
456,516,1996-02-08,monthly,Kutna Hora,2,0,,,,,F,,6800,15,71,44045,500
457,517,1993-09-22,monthly,Sumperk,1,0,,,,,F,,44640,15,129,97296,1100
458,518,1994-09-09,monthly,Ostrava - mesto,1,0,,,,,F,,8400,15,99,31061,200
459,519,1993-11-12,monthly,Karlovy Vary,2,0,,,,,F,,13600,15,120,36854,200
460,520,1993-11-04,monthly,Prostejov,1,0,,,,,F,,8670,15,125,34533,1000
461,521,1995-10-08,monthly,Nymburk,1,1,,,,,F,,60900,15,135,153181,800
462,522,1995-12-20,monthly,Pelhrimov,2,0,,,,,F,,10100,15,77,50101,400
463,523,1993-08-11,monthly,Hl.m. Praha,1,1,,,,,F,,23100,15,132,88566,300
464,524,1994-05-03,monthly,Trebic,1,0,,,,,F,,49900,15,114,93588,1000
465,525,1996-03-20,monthly,Karvina,1,0,210384.0,4383.0,48.0,C,T,F,46900,15,77,158444,300
466,526,1996-07-16,monthly,Bruntal,2,0,,,,,F,,35040,15,62,57960,400
467,528,1996-12-30,monthly,Pelhrimov,2,0,,,,,F,,5350,15,45,25178,300
468,529,1997-08-18,monthly,Most,1,0,,,,,F,,5400,15,41,43869,700
469,530,1996-11-19,monthly,Brno - mesto,1,1,,,,,F,,26000,15,52,71170,600
470,531,1995-08-18,monthly,Tachov,1,0,,,,,F,,2144,15,77,36029,1000
471,532,1995-09-02,monthly,Plzen - mesto,1,0,,,,,F,,64000,15,104,152480,900
472,533,1995-05-07,monthly,Teplice,2,0,,,,,F,,20400,15,94,39208,400
473,534,1997-05-26,monthly,Hl.m. Praha,1,0,,,,,F,,43520,15,41,65425,800
474,535,1994-05-24,monthly,Jablonec n. Nisou,1,0,,,,,F,,23200,15,111,72677,800
475,536,1996-10-13,monthly,Ceske Budejovice,1,0,,,,,F,,4900,15,49,32588,900
476,537,1997-01-08,monthly,Chomutov,2,1,,,,,F,,13900,15,49,67148,500
477,538,1994-06-07,monthly,Karvina,1,0,,,,,F,,5300,15,111,26157,800
478,540,1993-10-16,monthly,Prerov,1,0,,,,,F,,45300,15,206,86149,300
479,541,1993-08-12,monthly,Trebic,1,1,,,,,F,,22800,15,131,67897,200
480,542,1993-11-01,monthly,Hl.m. Praha,1,0,,,,,F,,8550,15,125,26086,900
481,543,1994-05-03,monthly,Zlin,1,0,,,,,F,,5670,15,129,27687,600
482,544,1995-05-15,monthly,Ceska Lipa,1,1,91152.0,3798.0,24.0,A,T,F,47400,15,99,111236,400
483,545,1993-11-24,monthly,Brno - mesto,1,0,,,,,F,,27200,15,128,89029,900
484,546,1996-11-23,monthly,Mlada Boleslav,2,0,,,,,F,,6300,15,47,27084,1100
485,547,1997-07-27,monthly,Karlovy Vary,1,0,,,,,F,,2273,15,31,20551,900
486,548,1994-06-07,monthly,Jindrichuv Hradec,2,0,,,,,F,,9850,15,111,37337,200
487,549,1996-11-27,monthly,Kolin,1,1,,,,,F,,16600,15,52,58365,500
488,550,1997-10-17,monthly,Karlovy Vary,1,0,,,,,F,,8100,15,26,33732,200
489,551,1993-05-07,monthly,Vsetin,1,0,,,,,F,,37400,15,156,68160,800
490,552,1993-08-20,monthly,Ceske Budejovice,1,0,,,,,F,,6800,15,125,33808,900
491,553,1995-06-06,monthly,Plzen - mesto,1,1,,,,,F,,22400,15,158,70450,300
492,554,1996-01-26,monthly,Plzen - mesto,1,1,,,,,F,,22100,15,122,82574,800
493,555,1993-05-15,monthly,Karlovy Vary,1,0,,,,,F,,35800,15,135,71341,300
494,556,1997-06-26,monthly,Pribram,1,0,,,,,F,,20300,15,38,62028,500
495,557,1995-11-26,monthly,Hl.m. Praha,1,0,,,,,F,,7200,15,71,25086,600
496,558,1996-06-15,monthly,Praha - vychod,1,0,,,,,F,,8500,15,74,52831,900
497,559,1993-03-05,monthly,Nachod,1,0,,,,,F,,12000,15,141,32758,300
498,560,1995-08-20,monthly,Liberec,1,0,,,,,F,,17200,15,94,50513,800
499,561,1996-12-12,monthly,Praha - zapad,1,0,,,,,F,,8150,15,45,35325,400
500,562,1993-02-25,monthly,Svitavy,1,0,,,,,F,,24500,15,240,82258,300
501,563,1993-07-27,monthly,Blansko,1,0,,,,,F,,7700,15,144,48083,500
502,564,1997-12-23,monthly,Kolin,1,0,,,,,F,,20320,15,24,58234,1100
503,565,1995-11-25,monthly,Most,1,0,,,,,F,,3760,15,71,47049,700
504,566,1997-11-13,monthly,Mlada Boleslav,2,1,,,,,F,,64500,15,41,121076,700
505,567,1996-06-19,monthly,Cesky Krumlov,1,0,,,,,F,,23800,15,92,65380,900
506,568,1995-03-28,monthly,Pisek,1,0,,,,,F,,28300,15,93,65405,200
507,569,1996-10-01,monthly,Sumperk,1,0,,,,,F,,8520,15,69,36866,300
508,570,1996-11-14,monthly,Beroun,1,0,,,,,F,,12400,15,54,42973,800
509,571,1996-07-16,monthly,Olomouc,1,0,,,,,F,,3650,15,55,28723,200
510,572,1994-03-27,monthly,Ceska Lipa,2,0,,,,,F,,29120,15,118,80871,700
511,574,1993-07-30,monthly,Karvina,1,0,,,,,F,,75900,15,138,142918,900
512,575,1994-04-26,monthly,Louny,2,0,,,,,F,,22200,15,120,43106,200
513,576,1993-01-01,monthly,Brno - venkov,2,0,,,,,F,,12500,15,145,44854,900
514,577,1994-09-20,monthly,Rokycany,1,1,,,,,F,,13000,15,110,88795,400
515,579,1997-12-16,monthly,Hl.m. Praha,1,0,,,,,F,,10500,15,29,33897,900
516,580,1996-05-20,monthly,Prerov,1,0,,,,,F,,19040,15,72,38639,500
517,581,1996-10-13,monthly,Plzen - mesto,1,0,,,,,F,,12350,15,49,55554,500
518,582,1994-08-05,monthly,Pribram,1,0,,,,,F,,7650,15,107,27555,1100
519,584,1996-07-14,monthly,Tachov,1,0,,,,,F,,6000,15,62,25068,200
520,585,1997-09-04,monthly,Kladno,1,0,,,,,F,,4500,600,13,28704,400
521,586,1995-03-16,monthly,Brno - mesto,1,0,,,,,F,,33500,15,111,101460,900
522,587,1996-06-21,monthly,Prachatice,1,0,,,,,F,,4300,600,20,33900,400
523,588,1993-03-14,monthly,Zdar nad Sazavou,1,0,,,,,F,,8600,15,154,40269,1000
524,589,1997-04-26,monthly,Hl.m. Praha,1,1,,,,,F,,27200,15,42,76603,700
525,590,1996-02-24,monthly,Svitavy,1,0,,,,,F,,17800,15,70,61596,1100
526,591,1997-08-12,monthly,Hl.m. Praha,1,0,,,,,F,,3600,15,29,26347,700
527,592,1996-12-27,monthly,Cheb,1,0,,,,,F,,8200,15,46,28902,300
528,593,1996-07-16,monthly,Rychnov nad Kneznou,1,0,,,,,F,,22400,15,61,76642,800
529,594,1994-12-09,monthly,Brno - mesto,1,0,,,,,F,,6330,15,99,28280,500
530,595,1996-12-21,monthly,Strakonice,1,0,,,,,F,,65700,15,65,127630,200
531,596,1994-10-13,monthly,Tachov,1,1,,,,,F,,62300,15,112,123380,700
532,597,1993-12-05,monthly,Usti nad Labem,1,0,,,,,F,,25300,15,122,69223,300
533,598,1997-02-08,monthly,Hl.m. Praha,1,1,,,,,F,,12600,15,54,74408,1100
534,599,1996-12-04,monthly,Brno - mesto,2,0,,,,,F,,12900,15,52,40470,600
535,600,1997-03-13,monthly,Nachod,1,1,,,,,F,,18600,15,46,61922,200
536,601,1993-08-04,monthly,Rokycany,1,0,,,,,F,,5790,15,131,27251,300
537,602,1995-10-27,monthly,Hradec Kralove,1,0,,,,,F,,7200,15,81,28913,700
538,603,1996-06-11,monthly,Uherske Hradiste,1,1,,,,,F,,27520,15,67,72799,500
539,604,1993-11-26,monthly,Pribram,1,0,,,,,F,,22200,15,125,59170,800
540,605,1997-02-04,monthly,Znojmo,1,0,,,,,F,,10400,15,48,41927,600
541,606,1997-11-04,monthly,Prerov,1,1,,,,,F,,22500,15,30,79309,600
542,607,1995-02-17,monthly,Jindrichuv Hradec,1,0,,,,,F,,6700,15,89,23404,600
543,608,1995-03-27,monthly,Ceska Lipa,2,0,,,,,F,,6100,15,87,26733,600
544,609,1994-05-15,monthly,Vyskov,2,0,,,,,F,,4680,15,107,28037,700
545,610,1994-08-11,monthly,Ostrava - mesto,2,1,,,,,F,,57800,15,108,116945,800
546,611,1997-07-21,monthly,Nachod,2,0,,,,,F,,2700,15,31,18135,1000
547,612,1996-05-27,monthly,Hl.m. Praha,2,0,,,,,F,,4500,15,59,20978,300
548,614,1997-06-07,monthly,Klatovy,1,0,,,,,F,,3760,15,39,42106,200
549,615,1996-04-09,monthly,Olomouc,1,0,,,,,F,,2300,15,67,27949,800
550,616,1993-10-14,monthly,Hradec Kralove,1,0,,,,,F,,9500,15,122,37881,1100
551,617,1996-08-23,monthly,Ostrava - mesto,1,0,,,,,F,,34500,15,59,84237,200
552,618,1996-10-02,monthly,Hl.m. Praha,1,1,,,,,F,,32400,15,55,82650,700
553,620,1996-02-18,monthly,Plzen - mesto,1,0,,,,,F,,4700,100,19,25700,1000
554,621,1996-06-01,monthly,Usti nad Orlici,2,0,,,,,F,,41500,15,63,80505,400
555,622,1997-06-22,monthly,Karlovy Vary,1,0,,,,,F,,29500,11,38,66403,700
556,623,1993-03-24,monthly,Hl.m. Praha,2,0,,,,,F,,3900,15,135,28797,200
557,624,1993-10-11,monthly,Karvina,1,0,,,,,F,,63800,15,176,146488,900
558,625,1995-07-12,monthly,Karvina,1,0,,,,,F,,62900,15,96,145041,917
559,626,1993-11-11,monthly,Olomouc,2,0,,,,,F,,30080,15,166,49003,200
560,627,1993-02-05,monthly,Vyskov,1,0,,,,,F,,24100,15,145,102114,600
561,628,1994-01-03,monthly,Olomouc,1,0,,,,,F,,5760,15,146,49638,700
562,629,1994-07-25,monthly,Tachov,1,0,,,,,F,,9800,15,103,27803,500
563,630,1993-06-29,monthly,Novy Jicin,1,0,,,,,F,,7400,15,145,32450,400
564,631,1996-03-25,monthly,Frydek - Mistek,1,0,,,,,F,,5600,15,86,42908,500
565,632,1996-05-14,monthly,Rokycany,1,0,,,,,F,,3960,15,59,22332,400
566,633,1995-12-06,monthly,Hodonin,1,0,,,,,F,,11950,15,75,29795,700
567,635,1994-08-21,monthly,Tabor,1,0,,,,,F,,58100,0,119,145877,-1626
568,636,1997-04-24,monthly,Prerov,1,0,,,,,F,,4000,15,37,25197,1000
569,637,1996-08-27,monthly,Semily,1,0,,,,,F,,6400,15,63,26872,800
570,638,1995-06-28,monthly,Znojmo,1,0,,,,,F,,23800,15,86,59771,1000
571,639,1997-11-03,monthly,Hl.m. Praha,2,0,,,,,F,,5300,15,29,29472,500
572,640,1993-06-02,monthly,Ceska Lipa,1,0,,,,,F,,4300,15,135,38909,1100
573,641,1997-06-22,monthly,Teplice,1,1,,,,,F,,30300,15,38,83442,800
574,643,1997-10-28,monthly,Zlin,1,0,,,,,F,,10880,15,31,44255,1100
575,644,1997-11-06,monthly,Kladno,1,0,,,,,F,,1500,15,29,16920,300
576,645,1997-08-21,monthly,Karvina,1,0,,,,,F,,56200,15,55,131915,900
577,646,1996-01-06,monthly,Trutnov,1,0,,,,,F,,9600,15,78,45058,400
578,647,1997-04-28,monthly,Hl.m. Praha,2,0,,,,,F,,12000,15,42,62078,1100
579,648,1993-11-09,monthly,Rakovnik,1,1,,,,,F,,54100,15,139,129112,1100
580,650,1995-01-28,monthly,Beroun,1,0,,,,,F,,9300,15,92,36187,1100
581,651,1993-11-28,monthly,Olomouc,1,0,,,,,F,,64000,15,124,120861,1100
582,652,1993-01-05,monthly,Tabor,1,0,,,,,F,,37600,15,159,77207,700
583,653,1997-08-19,monthly,Plzen - jih,2,0,,,,,F,,18200,15,34,57524,500
584,654,1994-10-16,monthly,Vyskov,1,0,,,,,F,,11500,15,98,47472,200
585,655,1993-03-24,monthly,Blansko,1,1,,,,,F,,27500,15,139,103584,1000
586,656,1996-08-18,monthly,Beroun,1,0,,,,,F,,15360,15,60,59190,500
587,657,1993-08-08,monthly,Pardubice,1,0,,,,,F,,16960,15,176,65370,500
588,658,1996-01-10,monthly,Kladno,1,0,,,,,F,,3680,15,73,30594,600
589,659,1996-12-14,monthly,Vyskov,1,0,,,,,F,,5600,15,59,42225,900
590,660,1996-01-20,monthly,Frydek - Mistek,1,1,,,,,F,,41120,15,78,83650,1100
591,662,1994-07-18,monthly,Tabor,2,0,,,,,F,,14720,15,116,37700,200
592,664,1996-12-08,monthly,Hl.m. Praha,1,0,,,,,F,,7000,15,45,34439,200
593,665,1995-09-03,monthly,Mlada Boleslav,1,1,,,,,F,,28400,15,97,102021,1100
594,666,1996-03-15,monthly,Plzen - jih,2,1,12540.0,1045.0,12.0,A,T,F,20160,15,78,85808,200
595,669,1996-06-07,monthly,Jablonec n. Nisou,2,0,,,,,F,,2250,15,63,21952,700
596,671,1997-10-29,monthly,Prostejov,1,0,,,,,F,,24500,15,33,50215,300
597,672,1997-06-23,monthly,Blansko,1,0,,,,,F,,3300,700,13,37000,400
598,673,1997-12-08,monthly,Tachov,1,1,,,,,F,,30880,15,29,55351,900
599,674,1995-09-02,monthly,Semily,1,0,,,,,F,,8000,15,81,35278,300
600,675,1995-08-03,monthly,Jihlava,2,1,102240.0,1704.0,60.0,C,T,F,14560,15,106,69589,900
601,676,1995-09-22,monthly,Most,1,0,,,,,F,,6300,15,98,54212,500
602,677,1997-09-13,monthly,Karvina,1,0,,,,,F,,32000,15,32,77967,400
