"","account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan","loan_default","max_withdrawal","min_withdrawal","id","date","type","amount","balance","bank","account","method","category","cc_payments","max_balance","min_balance"
"159",168,"1993-04-27","monthly","Tachov",2,0,NA,NA,NA,NA,"F",NA,8100,15,50042,"1993-04-27","credit",500,500,"",NA,"cash","",133,24794,500
"160",169,"1995-09-28","monthly","Kladno",1,0,NA,NA,NA,NA,"F",NA,14600,15,50420,"1995-09-28","credit",500,500,"",NA,"cash","",82,78256,500
"161",170,"1996-07-02","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,22100,15,50722,"1996-07-02","credit",1000,1000,"",NA,"cash","",62,79183,1000
"162",171,"1996-06-08","monthly","Nachod",1,0,NA,NA,NA,NA,"F",NA,6700,15,50894,"1996-06-08","credit",500,500,"",NA,"cash","",63,33192,500
"163",172,"1993-08-30","monthly","Rakovnik",2,1,NA,NA,NA,NA,"F",NA,46720,15,51094,"1993-08-30","credit",700,700,"",NA,"cash","",131,78889,700
"164",173,"1993-11-26","monthly","Zdar nad Sazavou",2,0,104808,8734,12,"A","T","F",18560,15,51521,"1993-11-26","credit",500,500,"",NA,"cash","",156,87882,500
"165",174,"1996-09-04","monthly","Usti nad Orlici",1,0,NA,NA,NA,NA,"F",NA,3400,15,52228,"1996-09-04","credit",900,900,"",NA,"cash","",57,21345,900
"166",176,"1996-08-12","weekly","Novy Jicin",1,0,27456,2288,12,"A","T","F",61900,30,53034,"1996-08-12","credit",800,800,"",NA,"cash","",82,126553,800
"167",177,"1997-09-26","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,25300,15,53390,"1997-09-26","credit",800,800,"",NA,"cash","",32,75171,800
"168",178,"1997-09-06","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,2100,15,53493,"1997-09-06","credit",1000,1000,"",NA,"cash","",33,18082,1000
"169",179,"1997-09-22","weekly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,38300,30,53631,"1997-09-22","credit",200,200,"",NA,"cash","",38,134432,200
"170",180,"1993-12-14","weekly","Brno - venkov",1,1,NA,NA,NA,NA,"F",NA,28800,4,53861,"1993-12-14","credit",800,800,"",NA,"cash","",133,116418,-2335
"171",181,"1996-06-11","monthly","Tabor",1,1,NA,NA,NA,NA,"F",NA,10400,15,54264,"1996-06-11","credit",200,200,"",NA,"cash","",65,52501,200
"172",182,"1996-08-24","monthly","Pardubice",1,0,NA,NA,NA,NA,"F",NA,5600,1900,54474,"1996-08-24","credit",200,200,"",NA,"cash","",6,16900,200
"173",183,"1993-12-12","monthly","Hradec Kralove",1,0,NA,NA,NA,NA,"F",NA,21440,15,54557,"1993-12-12","credit",200,200,"",NA,"cash","",125,63967,200
"174",184,"1996-02-21","monthly","Vsetin",1,0,NA,NA,NA,NA,"F",NA,24000,15,55014,"1996-02-21","credit",600,600,"",NA,"cash","",70,86912,600
"175",185,"1997-07-04","monthly","Ceska Lipa",1,1,NA,NA,NA,NA,"F",NA,18900,15,55234,"1997-07-04","credit",1000,1000,"",NA,"cash","",37,79865,1000
"176",186,"1993-07-29","weekly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,59700,30,55372,"1993-07-29","credit",700,700,"",NA,"cash","",172,162314,700
"177",187,"1993-03-28","monthly","Kolin",1,0,NA,NA,NA,NA,"F",NA,4200,15,55845,"1993-03-28","credit",200,200,"",NA,"cash","",135,26365,200
"178",188,"1993-04-20","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,26080,15,56222,"1993-04-20","credit",700,700,"",NA,"cash","",139,100010,700
"179",189,"1997-04-16","monthly","Sumperk",1,0,NA,NA,NA,NA,"F",NA,28320,15,56658,"1997-04-16","credit",700,700,"",NA,"cash","",42,76341,700
"180",190,"1995-03-02","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,23500,15,56848,"1995-03-02","credit",500,500,"",NA,"cash","",97,69474,500
"181",191,"1997-03-17","monthly","Usti nad Labem",1,1,NA,NA,NA,NA,"F",NA,48000,15,57285,"1997-03-17","credit",600,600,"",NA,"cash","",43,126097,600
"182",192,"1993-01-08","monthly","Brno - venkov",1,0,NA,NA,NA,NA,"F",NA,13450,15,57433,"1993-01-08","credit",300,300,"",NA,"cash","",139,39284,300
"183",193,"1996-12-22","monthly","Jesenik",2,0,NA,NA,NA,NA,"F",NA,11500,15,57805,"1996-12-22","credit",300,300,"",NA,"cash","",52,39963,300
"184",194,"1996-08-01","monthly","Chrudim",1,0,NA,NA,NA,NA,"F",NA,5550,15,58003,"1996-08-01","credit",400,400,"",NA,"cash","",72,38894,400
"185",195,"1997-02-27","monthly","Karvina",2,1,NA,NA,NA,NA,"F",NA,13100,15,58208,"1997-02-27","credit",600,600,"",NA,"cash","",46,56940,600
"186",196,"1993-11-14","monthly","Kladno",1,1,NA,NA,NA,NA,"F",NA,29700,15,58340,"1993-11-14","credit",400,400,"",NA,"cash","",137,86238,400
"187",197,"1993-02-25","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,43040,15,58944,"1993-02-25","credit",800,800,"",NA,"cash","",144,76344,800
"188",198,"1993-10-25","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,12450,15,59340,"1993-10-25","credit",900,900,"",NA,"cash","",121,30570,900
"189",199,"1996-10-26","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,2970,15,59741,"1996-10-26","credit",700,700,"",NA,"cash","",49,29612,700
"190",200,"1994-07-03","monthly","Pelhrimov",1,1,NA,NA,NA,NA,"F",NA,47200,15,59892,"1994-07-03","credit",900,900,"",NA,"cash","",114,125341,900
"191",201,"1994-11-02","monthly","Vyskov",1,0,NA,NA,NA,NA,"F",NA,15200,15,60156,"1994-11-02","credit",600,600,"",NA,"cash","",104,62199,600
"192",204,"1996-01-13","monthly","Bruntal",1,0,NA,NA,NA,NA,"F",NA,1950,15,61595,"1996-01-13","credit",600,600,"",NA,"cash","",67,27125,600
"193",205,"1997-10-08","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,6300,15,61777,"1997-10-08","credit",1000,1000,"",NA,"cash","",37,45527,1000
"194",206,"1995-04-08","monthly","Trebic",2,0,NA,NA,NA,NA,"F",NA,8480,15,61906,"1995-04-08","credit",1100,1100,"",NA,"cash","",119,42635,1100
"195",207,"1993-07-25","monthly","Benesov",1,0,NA,NA,NA,NA,"F",NA,8100,10,62195,"1993-07-25","credit",900,900,"",NA,"cash","",155,36471,900
"196",208,"1996-03-27","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,17800,15,62756,"1996-03-27","credit",700,700,"",NA,"cash","",71,61131,700
"197",209,"1996-11-24","monthly","Litomerice",1,0,NA,NA,NA,NA,"F",NA,4600,15,63080,"1996-11-24","credit",900,900,"",NA,"cash","",65,45817,900
"198",210,"1996-03-17","monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,"F",NA,25120,15,63349,"1996-03-17","credit",1000,1000,"",NA,"cash","",69,56027,1000
"199",211,"1997-07-19","monthly","Plzen - sever",1,1,NA,NA,NA,NA,"F",NA,59600,15,63565,"1997-07-19","credit",800,800,"",NA,"cash","",46,151101,800
"200",212,"1993-01-20","weekly","Plzen - jih",1,1,NA,NA,NA,NA,"F",NA,62100,30,63712,"1993-01-20","credit",200,200,"",NA,"cash","",146,137979,200
"201",213,"1995-08-29","monthly","Opava",1,1,NA,NA,NA,NA,"F",NA,26400,15,64170,"1995-08-29","credit",1000,1000,"",NA,"cash","",81,87659,1000
"202",214,"1997-03-09","monthly","Domazlice",2,0,NA,NA,NA,NA,"F",NA,2130,15,64453,"1997-03-09","credit",500,500,"",NA,"cash","",39,17518,500
"203",215,"1997-11-25","monthly","Tachov",2,0,NA,NA,NA,NA,"F",NA,4590,15,64576,"1997-11-25","credit",1000,1000,"",NA,"cash","",23,19113,1000
"204",216,"1994-05-16","monthly","Louny",1,0,NA,NA,NA,NA,"F",NA,8600,15,64682,"1994-05-16","credit",500,500,"",NA,"cash","",108,36351,500
"205",217,"1995-01-20","monthly","Vsetin",1,0,NA,NA,NA,NA,"F",NA,19700,15,65069,"1995-01-20","credit",800,800,"",NA,"cash","",97,48581,800
"206",218,"1996-02-06","monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,"F",NA,59800,0,65380,"1996-02-06","credit",500,500,"",NA,"cash","",104,146909,-2172
"207",219,"1995-09-06","monthly","Plzen - sever",1,1,NA,NA,NA,NA,"F",NA,20800,15,65671,"1995-09-06","credit",500,500,"",NA,"cash","",80,81085,500
"208",220,"1993-04-09","monthly","Olomouc",1,0,NA,NA,NA,NA,"F",NA,7850,15,65998,"1993-04-09","credit",400,400,"",NA,"cash","",133,36356,400
"209",221,"1996-10-30","monthly","Prachatice",1,0,NA,NA,NA,NA,"F",NA,25400,15,66380,"1996-10-30","credit",300,300,"",NA,"cash","",54,69998,300
"210",222,"1993-03-15","monthly","Litomerice",1,1,NA,NA,NA,NA,"F",NA,50800,15,66582,"1993-03-15","credit",500,500,"",NA,"cash","",140,106492,500
"211",223,"1995-06-13","monthly","Most",1,1,NA,NA,NA,NA,"F",NA,25800,15,67061,"1995-06-13","credit",800,800,"",NA,"cash","",64,76631,800
"212",224,"1996-10-27","monthly","Cesky Krumlov",1,0,NA,NA,NA,NA,"F",NA,9350,15,67239,"1996-10-27","credit",1100,1100,"",NA,"cash","",50,28997,1100
"213",225,"1993-07-28","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,27520,2,67426,"1993-07-28","credit",1000,1000,"",NA,"cash","",179,92940,1000
"214",226,"1997-02-23","monthly","Karvina",1,1,109344,9112,12,"C","T","F",23400,15,67923,"1997-02-23","credit",1000,1000,"",NA,"cash","",55,80433,1000
"215",227,"1995-03-28","monthly","Plzen - jih",1,1,NA,NA,NA,NA,"F",NA,52000,15,68078,"1995-03-28","credit",700,700,"",NA,"cash","",91,119200,700
"216",228,"1993-09-28","monthly","Kolin",1,0,NA,NA,NA,NA,"F",NA,53500,15,68378,"1993-09-28","credit",800,800,"",NA,"cash","",129,81057,800
"217",229,"1997-06-07","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,3760,15,68860,"1997-06-07","credit",1100,1100,"",NA,"cash","",39,32493,1100
"218",230,"1996-02-26","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,20300,15,68986,"1996-02-26","credit",600,600,"",NA,"cash","",70,66172,600
"219",231,"1995-04-03","monthly","Domazlice",2,0,NA,NA,NA,NA,"F",NA,2700,15,69278,"1995-04-03","credit",900,900,"",NA,"cash","",91,21913,900
"220",232,"1997-11-29","monthly","Jicin",1,1,NA,NA,NA,NA,"F",NA,46720,15,69535,"1997-11-29","credit",700,700,"",NA,"cash","",28,84657,700
"221",234,"1993-07-15","monthly","Opava",2,0,NA,NA,NA,NA,"F",NA,11000,15,69979,"1993-07-15","credit",500,500,"",NA,"cash","",127,29550,500
"222",235,"1993-10-06","monthly","Usti nad Labem",1,0,NA,NA,NA,NA,"F",NA,5070,15,70371,"1993-10-06","credit",1000,1000,"",NA,"cash","",127,30633,1000
"223",236,"1996-03-16","monthly","Olomouc",2,0,NA,NA,NA,NA,"F",NA,3700,300,70811,"1996-03-16","credit",900,900,"",NA,"cash","",11,24700,900
"224",237,"1994-03-25","monthly","Svitavy",1,0,NA,NA,NA,NA,"F",NA,6200,15,70915,"1994-03-25","credit",900,900,"",NA,"cash","",111,19487,900
"225",238,"1993-08-15","monthly","Kutna Hora",1,0,NA,NA,NA,NA,"F",NA,2850,15,71288,"1993-08-15","credit",500,500,"",NA,"cash","",125,21972,500
"226",239,"1993-03-01","weekly","Jesenik",1,0,NA,NA,NA,NA,"F",NA,63200,30,71666,"1993-03-01","credit",300,300,"",NA,"cash","",184,178670,300
"227",240,"1997-04-28","monthly","Olomouc",2,0,NA,NA,NA,NA,"F",NA,23600,15,72300,"1997-04-28","credit",300,300,"",NA,"cash","",42,67915,300
"228",241,"1996-09-29","monthly","Cesky Krumlov",1,0,NA,NA,NA,NA,"F",NA,5040,15,72460,"1996-09-29","credit",500,500,"",NA,"cash","",69,41009,500
"229",242,"1996-08-29","monthly","Jesenik",1,0,NA,NA,NA,NA,"F",NA,47520,15,72733,"1996-08-29","credit",500,500,"",NA,"cash","",58,72333,500
"230",243,"1993-11-06","weekly","Brno - venkov",1,0,NA,NA,NA,NA,"F",NA,69500,30,72972,"1993-11-06","credit",900,900,"",NA,"cash","",154,157027,900
"231",244,"1993-02-08","monthly","Karlovy Vary",1,1,NA,NA,NA,NA,"F",NA,8370,15,73509,"1993-02-08","credit",800,800,"",NA,"cash","",175,62976,800
"232",245,"1993-11-25","monthly","Znojmo",1,0,NA,NA,NA,NA,"F",NA,62800,0,74091,"1993-11-25","credit",1100,1100,"",NA,"cash","",148,135093,-1211
"233",246,"1997-12-20","monthly","Znojmo",2,0,NA,NA,NA,NA,"F",NA,7500,15,74519,"1997-12-20","credit",700,700,"",NA,"cash","",23,19310,700
"234",248,"1995-04-02","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,29700,15,74841,"1995-04-02","credit",700,700,"",NA,"cash","",91,74703,700
"235",249,"1996-12-03","monthly","Plzen - sever",1,0,NA,NA,NA,NA,"F",NA,20800,15,75142,"1996-12-03","credit",600,600,"",NA,"cash","",52,64867,600
"236",250,"1997-05-10","monthly","Breclav",1,0,NA,NA,NA,NA,"F",NA,5800,15,75381,"1997-05-10","credit",500,500,"",NA,"cash","",46,52311,500
"237",251,"1996-04-06","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,13600,15,75516,"1996-04-06","credit",900,900,"",NA,"cash","",74,61297,900
"238",252,"1996-12-26","monthly","Prachatice",1,0,NA,NA,NA,NA,"F",NA,6600,15,75733,"1996-12-26","credit",1000,1000,"",NA,"cash","",45,52630,1000
"239",253,"1995-12-05","monthly","Nachod",1,1,NA,NA,NA,NA,"F",NA,47680,2,75901,"1995-12-05","credit",1100,1100,"",NA,"cash","",75,106815,-1213
"240",255,"1996-11-03","monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,"F",NA,40800,15,76729,"1996-11-03","credit",900,900,"",NA,"cash","",53,101534,900
"241",256,"1995-05-14","monthly","Litomerice",1,1,NA,NA,NA,NA,"F",NA,34200,15,76951,"1995-05-14","credit",1100,1100,"",NA,"cash","",87,76527,1100
"242",257,"1995-11-05","monthly","Praha - zapad",1,0,NA,NA,NA,NA,"F",NA,64500,15,77190,"1995-11-05","credit",900,900,"",NA,"cash","",83,136264,900
"243",258,"1997-07-09","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,5600,15,77531,"1997-07-09","credit",900,900,"",NA,"cash","",37,38349,900
"244",259,"1993-10-28","monthly","Benesov",1,0,NA,NA,NA,NA,"F",NA,14650,15,77645,"1993-10-28","credit",600,600,"",NA,"cash","",122,37228,600
"245",260,"1995-10-14","monthly","Karlovy Vary",2,0,NA,NA,NA,NA,"F",NA,19200,15,78115,"1995-10-14","credit",600,600,"",NA,"cash","",92,56754,600
"246",261,"1996-10-07","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,8500,15,78396,"1996-10-07","credit",200,200,"",NA,"cash","",57,26402,200
"247",262,"1996-01-27","monthly","Prerov",1,0,NA,NA,NA,NA,"F",NA,3300,200,78619,"1996-01-27","credit",200,200,"",NA,"cash","",11,23400,200
"248",263,"1997-01-03","weekly","Zlin",1,0,NA,NA,NA,NA,"F",NA,53900,30,78719,"1997-01-03","credit",1100,1100,"",NA,"cash","",65,135863,1100
"249",264,"1996-02-09","monthly","Cesky Krumlov",1,0,NA,NA,NA,NA,"F",NA,19520,15,78887,"1996-02-09","credit",900,900,"",NA,"cash","",92,44212,900
"250",265,"1996-07-05","monthly","Prachatice",2,0,NA,NA,NA,NA,"F",NA,8300,15,79101,"1996-07-05","credit",600,600,"",NA,"cash","",61,28571,600
"251",266,"1994-05-11","monthly","Pardubice",1,1,NA,NA,NA,NA,"F",NA,55800,15,79303,"1994-05-11","credit",400,400,"",NA,"cash","",114,137653,400
"252",267,"1995-04-26","monthly","Louny",2,0,NA,NA,NA,NA,"F",NA,3840,15,79724,"1995-04-26","credit",500,500,"",NA,"cash","",85,30016,500
"253",268,"1996-05-29","monthly","Beroun",1,0,NA,NA,NA,NA,"F",NA,42200,15,79973,"1996-05-29","credit",500,500,"",NA,"cash","",65,124186,500
"254",269,"1996-08-30","monthly","Beroun",1,0,NA,NA,NA,NA,"F",NA,8670,15,80215,"1996-08-30","credit",700,700,"",NA,"cash","",72,43387,700
"255",270,"1995-01-23","monthly","Plzen - jih",2,1,NA,NA,NA,NA,"F",NA,36960,15,80453,"1995-01-23","credit",1100,1100,"",NA,"cash","",96,116900,1100
"256",271,"1996-08-13","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,12500,15,80726,"1996-08-13","credit",400,400,"",NA,"cash","",59,62743,400
"257",272,"1996-10-23","monthly","Praha - zapad",1,0,NA,NA,NA,NA,"F",NA,34700,15,80906,"1996-10-23","credit",1100,1100,"",NA,"cash","",53,57855,1100
"258",273,"1993-07-11","after every transaction","Karlovy Vary",1,0,NA,NA,NA,NA,"F",NA,14400,100,81105,"1993-07-11","credit",700,700,"",NA,"cash","",162,62747,700
"259",274,"1993-08-20","monthly","Sumperk",1,0,NA,NA,NA,NA,"F",NA,26240,15,81777,"1993-08-20","credit",300,300,"",NA,"cash","",132,68094,300
"260",275,"1996-01-02","monthly","Rokycany",1,0,NA,NA,NA,NA,"F",NA,2400,15,82201,"1996-01-02","credit",800,800,"",NA,"cash","",73,22668,800
"261",276,"1997-12-08","monthly","Louny",1,1,160920,4470,36,"C","T","F",24800,15,82433,"1997-12-08","credit",700,700,"",NA,"cash","",27,74906,700
"262",277,"1994-05-01","after every transaction","Ceska Lipa",1,1,NA,NA,NA,NA,"F",NA,56400,100,82572,"1994-05-01","credit",500,500,"",NA,"cash","",137,142646,500
"263",278,"1996-04-08","monthly","Opava",1,1,NA,NA,NA,NA,"F",NA,23600,15,82980,"1996-04-08","credit",700,700,"",NA,"cash","",67,97478,700
"264",279,"1993-04-14","monthly","Most",2,0,NA,NA,NA,NA,"F",NA,3300,15,83230,"1993-04-14","credit",400,400,"",NA,"cash","",133,32821,400
"265",280,"1993-01-23","monthly","Klatovy",1,0,NA,NA,NA,NA,"F",NA,17440,15,83658,"1993-01-23","credit",300,300,"",NA,"cash","",159,69718,300
"266",281,"1996-10-27","monthly","Hl.m. Praha",2,1,NA,NA,NA,NA,"F",NA,36320,15,84243,"1996-10-27","credit",900,900,"",NA,"cash","",70,72297,900
"267",282,"1997-05-12","monthly","Jesenik",2,0,NA,NA,NA,NA,"F",NA,23400,15,84449,"1997-05-12","credit",200,200,"",NA,"cash","",39,69350,200
"268",283,"1996-04-18","monthly","Chrudim",1,0,NA,NA,NA,NA,"F",NA,6950,15,84607,"1996-04-18","credit",800,800,"",NA,"cash","",61,30907,800
"269",284,"1997-07-18","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,25100,15,84788,"1997-07-18","credit",900,900,"",NA,"cash","",39,66377,900
"270",285,"1995-05-08","monthly","Pelhrimov",2,0,NA,NA,NA,NA,"F",NA,45120,15,84941,"1995-05-08","credit",600,600,"",NA,"cash","",91,105299,600
"271",286,"1996-03-27","monthly","Novy Jicin",2,1,NA,NA,NA,NA,"F",NA,25900,15,85208,"1996-03-27","credit",300,300,"",NA,"cash","",68,74623,300
"272",287,"1993-10-27","monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,"F",NA,6300,15,85409,"1993-10-27","credit",600,600,"",NA,"cash","",121,27025,600
"273",288,"1995-03-18","monthly","Klatovy",1,0,NA,NA,NA,NA,"F",NA,4600,15,85868,"1995-03-18","credit",900,900,"",NA,"cash","",87,37478,900
"274",289,"1994-03-17","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,17400,15,86160,"1994-03-17","credit",300,300,"",NA,"cash","",117,69171,300
"275",290,"1993-12-02","monthly","Breclav",1,0,123696,2577,48,"A","T","F",60000,15,86578,"1993-12-02","credit",300,300,"",NA,"cash","",160,144053,300
"276",291,"1997-06-08","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,63200,15,87204,"1997-06-08","credit",1100,17452,"",NA,"cash","",67,168515,7419
"277",292,"1997-02-26","monthly","Semily",2,0,NA,NA,NA,NA,"F",NA,16300,15,87448,"1997-02-26","credit",400,400,"",NA,"cash","",43,29120,400
"278",293,"1997-05-04","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,12700,15,87575,"1997-05-04","credit",600,600,"",NA,"cash","",43,50469,600
"279",294,"1997-01-05","monthly","Melnik",1,1,NA,NA,NA,NA,"F",NA,18400,15,87766,"1997-01-05","credit",700,700,"",NA,"cash","",49,79589,700
"280",295,"1997-11-23","monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,"F",NA,27680,15,87972,"1997-11-23","credit",200,200,"",NA,"cash","",27,64950,200
"281",296,"1996-02-14","monthly","Semily",1,0,NA,NA,NA,NA,"F",NA,7700,15,88088,"1996-02-14","credit",300,300,"",NA,"cash","",75,24955,300
"282",297,"1996-09-08","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,22100,15,88276,"1996-09-08","credit",200,200,"",NA,"cash","",99,65624,200
"283",298,"1997-12-02","monthly","Jablonec n. Nisou",2,0,NA,NA,NA,NA,"F",NA,39680,15,88491,"1997-12-02","credit",1100,1100,"",NA,"cash","",30,46829,1100
"284",299,"1993-04-05","monthly","Vsetin",1,0,NA,NA,NA,NA,"F",NA,64100,15,88590,"1993-04-05","credit",600,600,"",NA,"cash","",181,154088,600
"285",300,"1993-06-23","monthly","Hl.m. Praha",2,1,NA,NA,NA,NA,"F",NA,9000,15,88982,"1993-06-23","credit",400,400,"",NA,"cash","",130,76942,400
"286",301,"1995-09-10","monthly","Prostejov",2,0,NA,NA,NA,NA,"F",NA,2850,15,89390,"1995-09-10","credit",300,300,"",NA,"cash","",75,24988,300
"287",302,"1996-05-09","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,6800,15,89627,"1996-05-09","credit",1100,7538,"",NA,"cash","",65,37845,6438
"288",303,"1996-07-25","monthly","Novy Jicin",1,1,112752,3132,36,"C","T","F",35360,15,89828,"1996-07-25","credit",900,900,"",NA,"cash","",62,72230,900
"289",304,"1997-03-20","monthly","Kladno",1,0,NA,NA,NA,NA,"F",NA,34700,15,90055,"1997-03-20","credit",700,700,"",NA,"cash","",43,95914,700
"290",305,"1996-10-18","monthly","Chomutov",1,0,NA,NA,NA,NA,"F",NA,3600,15,90216,"1996-10-18","credit",200,200,"",NA,"cash","",49,23264,200
"291",306,"1993-06-08","monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,"F",NA,7200,15,90396,"1993-06-08","credit",1000,1000,"",NA,"cash","",150,34237,1000
"292",307,"1997-08-07","monthly","Plzen - mesto",1,1,NA,NA,NA,NA,"F",NA,26700,15,90809,"1997-08-07","credit",700,700,"",NA,"cash","",35,74048,700
"293",308,"1995-10-16","monthly","Trebic",1,0,NA,NA,NA,NA,"F",NA,4500,500,90916,"1995-10-16","credit",400,400,"",NA,"cash","",29,40581,400
"294",309,"1997-04-25","monthly","Ceske Budejovice",1,0,91248,1901,48,"C","T","F",25400,15,91108,"1997-04-25","credit",900,900,"",NA,"cash","",42,59726,900
"295",311,"1997-08-08","monthly","Svitavy",2,1,NA,NA,NA,NA,"F",NA,28320,15,91761,"1997-08-08","credit",800,800,"",NA,"cash","",38,68833,800
"296",312,"1996-01-03","monthly","Usti nad Labem",1,0,NA,NA,NA,NA,"F",NA,14600,15,91991,"1996-01-03","credit",500,500,"",NA,"cash","",80,74047,500
"297",313,"1996-07-06","monthly","Opava",2,0,NA,NA,NA,NA,"F",NA,2294,15,92206,"1996-07-06","credit",700,700,"",NA,"cash","",61,27975,700
"298",314,"1996-01-26","after every transaction","Cesky Krumlov",2,0,66840,2785,24,"C","T","F",59900,100,92385,"1996-01-26","credit",700,700,"",NA,"cash","",74,109016,700
"299",315,"1997-12-08","monthly","Jicin",1,0,NA,NA,NA,NA,"F",NA,7300,300,92667,"1997-12-08","credit",400,400,"",NA,"cash","",7,24900,400
"300",316,"1997-05-08","monthly","Uherske Hradiste",1,0,NA,NA,NA,NA,"F",NA,23100,15,92753,"1997-05-08","credit",600,600,"",NA,"cash","",69,70011,600
"301",317,"1993-03-10","monthly","Sumperk",1,0,NA,NA,NA,NA,"F",NA,13350,15,92883,"1993-03-10","credit",800,800,"",NA,"cash","",141,43822,800
"302",318,"1994-09-16","monthly","Liberec",1,0,NA,NA,NA,NA,"F",NA,25200,15,93272,"1994-09-16","credit",200,200,"",NA,"cash","",134,46629,200
"303",319,"1995-10-17","weekly","Pardubice",1,0,369000,6150,60,"C","T","F",63700,30,93624,"1995-10-17","credit",700,700,"",NA,"cash","",112,176869,700
"304",320,"1997-01-23","monthly","Pardubice",1,0,NA,NA,NA,NA,"F",NA,14300,15,94114,"1997-01-23","credit",800,800,"",NA,"cash","",86,59073,800
"305",321,"1993-11-11","monthly","Pardubice",1,0,NA,NA,NA,NA,"F",NA,9200,15,94268,"1993-11-11","credit",1100,1100,"",NA,"cash","",120,38693,1100
"306",322,"1993-02-20","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,19600,15,94644,"1993-02-20","credit",1000,1000,"",NA,"cash","",144,59676,1000
"307",323,"1997-02-23","monthly","Usti nad Orlici",2,0,NA,NA,NA,NA,"F",NA,9100,15,95078,"1997-02-23","credit",200,200,"",NA,"cash","",41,36131,200
"308",324,"1996-08-23","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,6200,15,95208,"1996-08-23","credit",500,500,"",NA,"cash","",53,40672,500
"309",325,"1996-10-06","monthly","Prerov",1,0,NA,NA,NA,NA,"F",NA,12600,15,95421,"1996-10-06","credit",300,300,"",NA,"cash","",55,27579,300
"310",326,"1997-08-06","monthly","Trebic",1,0,NA,NA,NA,NA,"F",NA,6700,15,95596,"1997-08-06","credit",1000,6376,"",NA,"cash","",35,26543,5376
"311",327,"1993-06-02","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,29400,15,95742,"1993-06-02","credit",700,700,"",NA,"cash","",143,82657,700
"312",328,"1997-09-18","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,9300,15,96251,"1997-09-18","credit",600,600,"",NA,"cash","",29,28582,600
